Job Title,Company,City,Work Mode,Description,Skills
Senior Chatbot LLM Engineer,SEW-Eurodrive Canada,,,"About the job
Location: This is an in-person position based in Vaughan, Ontario, with occasional travel to our Brampton facility and our Headquarters in Bruchsal Germany.
Division: Innovation Hub Canada – Innovation Services

About Us

At SEW-EURODRIVE, we are shaping the future of automated manufacturing through cutting-edge drive technology and intelligent automation solutions. Our global Innovation Hubs are at the forefront of digital transformation, delivering scalable, high-impact solutions that enhance operational efficiency and productivity. We foster a culture of creativity, collaboration, and technical excellence.

Position Overview

We are seeking a highly skilled Senior Chatbot LLM Engineer to design, develop, and optimize AI-powered chatbot solutions using Large Language Models (LLMs). In this role, you will work closely with cross-functional teams to enhance conversational AI capabilities, improve user interactions, and integrate intelligent solutions across various platforms. Your work will directly contribute to SEW’s digital transformation and customer experience strategies.
 Key Responsibilities

Design, develop, and deploy LLM-based chatbots for customer support, automation, and conversational AI applications.
Optimize chatbot performance using prompt engineering, fine-tuning, and reinforcement learning techniques.
Implement advanced Natural Language Processing (NLP) algorithms to improve contextual understanding and response accuracy.
Participate in AI architecture design decision processes.
Integrate chatbots with third-party APIs, databases, and enterprise systems.
Conduct A/B testing and performance evaluations to continuously improve chatbot efficiency and user satisfaction.
Collaborate with UX designers, product managers, and data scientists to refine conversational flows and user experiences.
Stay current with the latest advancements in LLMs, NLP, and AI technologies to drive innovation.
 Qualifications

· Bachelor’s or Master’s degree in Computer Science, Artificial Intelligence, or a related field.
· Strong programming skills and hands-on experience with LLM frameworks (e.g., OpenAI, Hugging Face, LangChain).
· Expertise in NLP, machine learning, and deep learning techniques.
· Experience with enterprise-grade contact-center automation platforms.
· Familiarity with multi-turn dialogue systems and reinforcement learning for chatbot training.
· Knowledge of speech-to-text and text-to-speech technologies.
· Proficiency in Python or SQL for advanced data analysis and model integration.
· Understanding of ethical AI principles and bias mitigation in LLMs.
· Strong problem-solving skills and a passion for building AI-driven solutions.
· Hands-on experience with regional conversation style finetuning in genAI context.
· Excellent communication and collaboration skills, especially in agile and cross-functional environments.
 What We Offer

· Competitive salary and comprehensive benefits package
· Opportunities for career growth and professional development
· A collaborative, innovative, and inclusive work environment
· Exposure to global projects and cutting-edge technologies",[]
Senior Machine Learning Engineer,Replicant,Canada,Remote,"About the job
At Replicant, we believe AI should work for people, starting with customer service. That’s why we built a platform that helps contact centers resolve more requests, proactively identify issues, and improve agent performance with AI-powered conversation intelligence and AI agents that act like your best reps.

Our AI agents handle millions of calls every month for Fortune 500 companies and high-growth innovators. From processing payments to booking appointments and authenticating users, they help customers get what they need instantly, 24/7. Meanwhile, our real-time conversation insights help contact center leaders coach better and improve every interaction.

We’re leading the shift from legacy systems to AI-first service, powered by large language models (LLMs)and designed for enterprise scale, security, and empathy. If you’re excited by the potential of LLMs, voice AI, and building category-defining technology with a kind, ambitious team, you’ll love it here.

The Machine Learning team empowers enterprise customers and developers on Replicant’s platform to help create delightful conversations that provide fast and effective resolutions to their clients through contact center automation. We define and build the next generation of bot building paradigms for complex enterprise customer service and contact center automation scenarios. You will be part of a cross-functional group of engineers that are applying the latest research in Generative AI and NLP - including LLMs and other advancements in research into our core product lines.

What You'll Do

Leading the exploration and application of Large Language Models and Generative AI, venturing into new areas within these fields 
Translating the latest research into high-performing systems and models that can be practically applied to enhance user experiences 
Help set the team's strategic direction, cultivating an environment that encourages innovation and professional growth
Actively engaging in all aspects of development, from ideation and experimentation to implementation and deployment
Collaborating with various teams and product managers to develop and implement ML based solutions, ensuring performance optimization and alignment with broader business goals

What You'll Bring

5+ years of software development experience in ML infra, ML tooling, or products with ML usage
Preferred if experienced with the ML ecosystem (e.g. python, pytorch, faiss, elastic search)
Excellent communication skills and a vivid imagination
Passion about engineering and team culture
You love tackling ambiguous technical problems and developing solutions to problems with significant impact
You are an independent thinker and like to own and solve complex problems
You are interested in exploring the nuance and aesthetic of conversations

For All Full-time Employees, We Offer

🏠 Remote working environment that respects time zone differences

💸 Highly competitive salaries, equity, and for US Employees, a 401(k) plan

🏥 Top of the line healthcare (medical, vision, and dental)

🏋️ Health and Wellness Perk

🖥️ Equipment Stipend

🌴 Flexible vacation policy

✈️ Amazing team trips & offsites where you can find our CEO baking bread for the team

🌺 Replicants are eligible for a 5-week sabbatical after being at the company for 4.5 years

Our Values

Replicant has three core values. It is critical that everyone who joins the team feels excited and moved by these values as every new team member makes an impact on our culture.

Blade Runners: We take ownership and pride to influence the outcomes of our goals. We are successful, and like a Blade Runner, use the tools at our disposal to reach our objectives. We value open and honest communication and proactively seek feedback along the way. We are a company driven to grow and achieve both individually and as a team.

Bread Makers: We are humble and strive toward an egalitarian culture. No task is too big or too small. We work together to achieve our goals and develop our company mission. We believe that the whole is greater than the sum of its parts in everything that we do.

Självdistans (Self-Distance): Självdistans is Swedish for self-distance. It's the ability to critically reflect on oneself and one's relations from an external perspective. With this in mind, we act with objectivity and always remember that we are not our work. There's no perfect science to growing a team or business, but we trust everyone at Replicant to point out our blind spots and humbly admit their own.

Replicant is proud to be an equal opportunity employer. We are committed to fostering an inclusive, diverse and equitable workplace that is built on trust, support and respect. We welcome all individuals and do not discriminate on the basis of gender identity and expression, race, ethnicity, disability, sexual orientation, colour, religion, creed, gender, national origin, age, marital status, pregnancy, sex, citizenship, education, languages spoken or veteran status. Accommodation is available upon request at any point during our recruitment process. If you require an accommodation, please speak to your talent acquisition partner or email us at talent@replicant.ai and we’ll work to meet your needs.",[]
Senior Machine Learning Engineer - Insights,Cresta,,,"About the job
Cresta is on a mission to turn every customer conversation into a competitive advantage by unlocking the true potential of the contact center. Our platform combines the best of AI and human intelligence to help contact centers discover customer insights and behavioral best practices, automate conversations and inefficient processes, and empower every team member to work smarter and faster. Born from the prestigious Stanford AI lab, Cresta's co-founder and chairman is Sebastian Thrun, the genius behind Google X, Waymo, Udacity, and more. Our leadership also includes CEO, Ping Wu, the co-founder of Google Contact Center AI and Vertex AI platform, and co-founder, Tim Shi, an early member of Open AI.

Join us on this thrilling journey to revolutionize the workforce with AI. The future of work is here, and it's at Cresta.

About The Role

At Cresta, the Insights Team is dedicated to leveraging Large Language Models (LLMs) and AI techniques to extract actionable intelligence from conversations. We develop models and systems that analyze customer interactions, identify key topics, and provide structured insights that impact business outcomes. Our work enables organizations to make data-driven decisions and optimize customer experience through AI-powered exploration and interactive workflows.

A key focus of this role is developing agentic workflows that empower users to dynamically interact with AI-driven insights, refining and guiding the discovery process in an interactive and iterative manner. Additionally, this role will involve designing and implementing LLM evaluation frameworks to assess model performance, reliability, and usability in real-world applications. Our goal is to provide users with intelligent, context-aware AI agents that surface the most relevant insights and allow for deeper exploration of conversational data.

As a Machine Learning Engineer, you will be at the forefront of applying state-of-the-art NLP and LLM techniques to understand conversations at scale. Your work will focus on developing robust, scalable AI solutions that extract meaning, evaluate LLM effectiveness, and provide real-time insights to our customers through intuitive, agent-driven workflows.

Responsibilities

Build and optimize agentic AI workflows that enable users to dynamically explore and refine insights from conversational data.
Research and implement cutting-edge NLP and LLM-based approaches to extract meaningful insights from unstructured text data.
Develop LLM evaluation frameworks to assess accuracy, coherence, and usability of models in production environments.
Design, develop, and deploy machine learning models for conversation analysis, topic discovery, and structured insight generation.
Collaborate with UX designers, product managers, and engineers to integrate AI-driven insights into Cresta’s products.
Optimize ML pipelines to efficiently process conversational data at scale.

Qualifications We Value

Master’s or Ph.D. in Computer Science, Machine Learning, AI, or a related field.
5+ years of hands-on experience in NLP, LLMs, or agentic AI workflows in production settings.
Strong knowledge of ML frameworks and NLP libraries (e.g., PyTorch, TensorFlow, Hugging Face, spaCy, NLTK).
Strong passion for AI-driven innovation, outstanding work ethic, and high self-motivation to drive impactful solutions.
Experience with text analysis, embeddings, transformer-based architectures, and developing AI-driven, agentic workflows.

Perks & Benefits

We offer Cresta employees a variety of medical, dental, and vision plans, designed to fit you and your family’s needs
Paid parental leave to support you and your family
Monthly Health & Wellness allowance
Work from home office stipend to help you succeed in a remote environment
Lunch reimbursement for in-office employees 
PTO: 3 weeks in Canada 

Compensation for this position includes a base salary, equity, and a variety of benefits. Actual base salaries will be based on candidate-specific factors, including experience, skillset, and location, and local minimum pay requirements as applicable. We are actively hiring for this role in the US and Canada. Your recruiter can provide further details.

We have noticed a rise in recruiting impersonations across the industry, where scammers attempt to access candidates' personal and financial information through fake interviews and offers. All Cresta recruiting email communications will always come from the @cresta.ai domain. Any outreach claiming to be from Cresta via other sources should be ignored. If you are uncertain whether you have been contacted by an official Cresta employee, reach out to recruiting@cresta.ai",[]
Senior Machine Learning Engineer AI/RL,St-Amour,"Montreal, QC",Hybrid,"About the job
Our partner is a pioneer in AI-driven drug discovery and development, harnessing cutting-edge generative AI and deep learning technologies to accelerate the creation of novel therapeutics. Our Pharma.AI platform combines biology, chemistry, and clinical data to transform the drug discovery process from target identification and molecule generation to clinical trial optimization.
Join the team and help push the boundaries of AI in healthcare, bringing life-saving treatments to patients faster.

Role Overview
We are seeking a motivated Machine Learning Engineer/AI Developer to develop and optimize large language models (LLMs) for our Pharma.AI platform. This role focuses on building AI solutions tailored to the needs of biopharmaceutical partners, enabling faster drug discovery and collaborative R&D. You will work closely with cross-functional teams of AI researchers, scientists, and software engineers to deploy scalable, industry-leading AI tools.

Key Responsibilities
Design, train, and fine-tune LLMs for biomedical text analysis, knowledge extraction, and multi-modal data integration.
Collaborate with domain experts to translate pharma R&D challenges into AI-driven solutions (e.g., literature mining, target validation, predictive modeling).
Stay updated on SOTA LLM architectures (e.g., Transformer variants, retrieval-augmented models) and adapt them for biomedical use cases.
Optimize model performance for deployment in B2B environments, ensuring scalability, latency, and regulatory compliance.
Write clean, maintainable code and contribute to ML pipelines.
Participate in code reviews, model validation, and documentation.
Support the integration of LLMs into end-to-end Pharma.AI platform.

Qualifications
Education: PhD in Computer Science, Machine Learning, Bioinformatics, or related fields. Exceptional Master’s graduates with relevant experience will also be considered.
Technical Skills:
Strong understanding of LLM architectures (Transformer, BERT, GPT, etc.) and NLP techniques (tokenization, embeddings, attention mechanisms).
Proficiency in Python and ML frameworks (PyTorch, TensorFlow, JAX).
Experience with distributed training, model optimization, or LLM deployment is a plus.


Domain Knowledge:
Prior exposure to biomedical/healthcare data (e.g., scientific literature, clinical trials, omics) is highly preferred.
Familiarity with B2B AI product development cycles (requirement gathering, prototyping, enterprise deployment) is a strong advantage.
Mindset: Curiosity about AI-driven drug discovery, adaptability to fast-paced R&D, and a collaborative spirit.

Preferred Qualifications
Publications or projects in NLP/LLMs applied to life sciences.
Experience with cloud platforms (AWS, GCP) and containerization (Docker, Kubernetes).
Contributions to open-source ML projects.",[]
Senior Data Scientist,BDO Canada,"Halifax, NS",Remote,"About the job
Putting people first, every day

BDO is a firm built on a foundation of positive relationships with our people and our clients. Each day, our professionals provide exceptional service, helping clients with advice and insight they can trust. In turn, we offer an award-winning environment that fosters a people-first culture with a high priority on your personal and professional growth.

Your Opportunity

Innovation and Change team at BDO Canada is looking to onboard a Senior Data Scientist with the ability to work from anywhere in Canada. As a Data Scientist you will be responsible for collecting, analyzing, and interpreting large datasets to drive data-driven decision-making. In addition, you will collaborate with cross-functional teams & service lines to develop, enhance and implement ML predictive models, GEN AI, AI Agent solutions to facilitate in decision making, actionable insights thus achieving productivity and revenue gains and indirectly contributing to the organization's strategic goals.

Job Responsibilities:

Collect, clean, and transform large, complex datasets for analysis.
Build custom machine learning models and natural language processing systems using state-of-the-art techniques.
Leverage tools like TensorFlow, PyTorch, Kubernetes, and Nvidia Triton Servers to develop specialized large language models tailored to business needs.
Train, evaluate, and optimize models for accuracy, explainability, and ethical alignment.
Clearly communicate technical analysis and results to stakeholders using data visualizations, reports, and presentations.
Continuously monitor models and data pipelines in production to ensure quality and reliability.
Stay up to date on the latest advancements in deep learning, NLP, reinforcement learning, and other AI methods.


How do we define success for your role?

You demonstrate BDO's core values through all aspect of your work: Integrity, Respect and Collaboration
You understand your client’s industry, challenges, and opportunities; client describe you as positive, professional, and delivering high quality work
You identify, recommend, and are focused on effective service delivery to your clients
You share in an inclusive and engaging work environment that develops, retains and attracts talent
You actively participate in the adoption of digital tools and strategies to drive an innovative workplace
You grow your expertise through learning and professional development 


Your Experience And Education

M.S. or Ph.D. in Computer Science, Data Science, or related quantitative field.
5+ years’ experience in building and deploying machine learning models in a production environment.
Expertise in Python data science libraries like Pandas, matplotlib, NumPy, and Scikit-Learn.
Proficiency in programming languages such as Python, R, or Scala. Experience with SQL and NoSQL databases is essential.
Knowledge graph
Use Git for version control and collaborative development, ensuring all code is well-documented and follows best practices.
Experience training custom transformer models like Llama and Mistral.
Knowledge of cloud platforms like Azure, AWS, or GCP for model deployment.
Strong verbal and written communication skills.
Passion for translating complex data into actionable insights.


Why BDO?

Our people-first approach to talent has earned us a spot among Canada’s Top 100 Employers for 2025. This recognition is a milestone we’re thrilled to add to our collection of awards for both experienced and student talent experiences.

Our firm is committed to providing an environment where you can be successful in the following ways:

We enable you to engage with how we change and evolve, being a key contributor to the success and growth of BDO in Canada. 
We help you become a better professional within our services, industries, and markets with extensive opportunities for learning and development. 
We support your achievement of personal goals outside of the office and making an impact on your community.


Giving back adds up: Where company meets community. BDO is actively involved in our communities by supporting local charity initiatives. We support staff with local and national events where you will be given the opportunity to contribute to your community.

Total rewards that matter: We pay for performance with competitive total cash compensation that recognizes and rewards your contribution. We provide flexible benefits from day one, and a market leading personal time off policy. We are committed to supporting your overall wellness beyond working hours and provide reimbursement for wellness initiatives that fit your lifestyle.

Everyone counts: We believe every employee should have the opportunity to participate and succeed. Through leadership by our Diversity, Equity and Inclusion Leader, we are committed to a workplace culture of respect, inclusion, and diversity. We recognize and celebrate the valuable differences among each of us, including race, religious beliefs, physical or mental disabilities, age, place of origin, marital status, family status, gender or gender identity and sexual orientation. If you require accommodation to complete the application process, please contact us.

Flexibility: All BDO personnel are expected to spend some of their time working in the office, at the client site, and virtually unless accommodations or alternative work arrangements are in place.

Our model is a blended approach designed to support the flexible needs of our people, the firm and our clients. It’s about creating work experiences that meet everyone’s needs and providing flexibility to adjust when, where and how we work to meet the expectations of our role.

Code of Conduct: Our Code of Conduct sets clear standards for how we conduct business. It reflects our shared values and commitments and includes guiding principles to help us make ethical decisions and maintain trust with each other, our clients, and the public.

With your consent, BDO Canada may use AI technology (Microsoft Copilot) to transcribe during preliminary conversations, solely for the purpose of note-taking and not for other purposes, such as resume review, evaluation or selection of candidates.

More information on BDO Canada’s Privacy Policy can be found here: Privacy Policy | BDO Canada

Ready to make your mark at BDO? Click “Apply now” to send your up-to-date resume to one of our Talent Acquisition Specialists.

To explore other opportunities at BDO, check out our careers page.",[]
Research Engineer – Machine Learning,Huawei Canada,,,"About the job
Huawei Canada has an immediate 12-month contract opening for a Research Engineer. 

About the team:

The Human-Machine Interaction Lab unites global talents to redefine the relationship between humans and technology. Focused on innovation and user-centered design, the lab strives to advance human-computer interaction research. Our team includes researchers, engineers, and designers collaborating across disciplines to develop novel interactive systems, sensing technologies, wearable and IoT systems, human factors, computer vision, and multimodal interfaces. Through high-impact products and cutting-edge research, we aim to enhance user experiences and interactions with technology.

About the job:

Design, develop, train, evaluate, and optimize Machine Learning models, emphasizing on-device performance and efficiency
Implement Machine Learning algorithms from scratch or leverage existing libraries and frameworks (e.g., TensorFlow, PyTorch, scikit-learn, Keras)
Choose appropriate algorithms and techniques based on problem requirements, data characteristics, and business needs
Enhance model performance through feature engineering, selection, and transformation
Manage and process large datasets, including cleaning, pre-processing, and transformation
Build and maintain data pipelines for model training and inference
Work with data engineers to ensure data quality, availability, and scalability
Deploy Machine Learning models to production environments and maintain model retraining and versioning strategies

Job requirements

About the ideal candidate:

Ph.D. or Master's degree in Computer Science, Machine Learning, NLP, or a related field with a focus on Machine Learning
Minimum 3 years of Machine Learning research and development experience, with a strong portfolio of applied projects or publications
Proficiency in Machine Learning frameworks (e.g., TensorFlow, PyTorch)
On-device model deployment experience is highly valued
Experience contributing to relevant open-source projects is an asset
Experience building commercial agent/conversational systems is an asset",[]
Machine Learning Researcher - LLM/RAG,Huawei Canada,,,"About the job
Huawei Canada has an immediate 12-month contract opening for a Researcher.

About the team:

Founded in 2012, the Noah’s Ark lab has evolved into a prominent research organization with notable achievements in academia and industry. The lab’s mission focuses on advancing artificial intelligence and related fields to benefit the company and society. Driven by impactful, long-term projects, the aim is to enhance state-of-the-art research while integrating innovations into the company's products and services, including LLMs, RL, NLP, computer vision, AI theory, and Autonomous driving.

About the job:

Build the benchmark and testbed for advanced LLMs based on Transformer, Mamba.
Build the testbed for retrieval-augmented generation (RAG) and optimize the efficiency of the database system.
Work closely with the researchers, promptly implement and test the new algorithms and new architectures proposed by the researchers.
Research and develop innovative DL architecture and algorithms for large language models (LLM).
Contribute to the design, implementation, test, and maintenance of research and development frameworks.

Job requirements

About the ideal candidate:

Hold a Master or PhD (preferred) in computer science, software or electric engineering or related subjects.
Deep understanding of fundamentals and state-of-the-art techniques in NLP and ML.
Expertise in NLP using machine learning or deep learning.
Strong coding skills mainly in Python, with a focused expertise in PyTorch.
Excellent oral and written communication skills.
You are curious, like to think outside the box and appreciate complex challenges.",[]
"Member of Technical Staff, Model Serving Infrastructure",Cohere,"Toronto, ON",Hybrid,"About the job
Who are we?

Our mission is to scale intelligence to serve humanity. We’re training and deploying frontier models for developers and enterprises who are building AI systems to power magical experiences like content generation, semantic search, RAG, and agents. We believe that our work is instrumental to the widespread adoption of AI.

We obsess over what we build. Each one of us is responsible for contributing to increasing the capabilities of our models and the value they drive for our customers. We like to work hard and move fast to do what’s best for our customers.

Cohere is a team of researchers, engineers, designers, and more, who are passionate about their craft. Each person is one of the best in the world at what they do. We believe that a diverse range of perspectives is a requirement for building great products.

Join us on our mission and shape the future!

Why this role?

Are you energized by building high-performance, scalable and reliable machine learning systems? Do you want to help define and build the next generation of AI platforms powering advanced NLP applications? We are looking for Members of Technical Staff to join the Model Serving team at Cohere. The team is responsible for developing, deploying, and operating the AI platform delivering Cohere's large language models through easy to use API endpoints. In this role, you will work closely with many teams to deploy optimized NLP models to production in low latency, high throughput, and high availability environments. You will also get the opportunity to interface with customers and create customized deployments to meet their specific needs.

You May Be a Good Fit If You Have

5+ years of engineering experience running production infrastructure at a large scale
Experience designing large, highly available distributed systems with Kubernetes, and GPU workloads on those clusters
Experience with Kubernetes dev and production coding and support
Experience with GCP, Azure, AWS, OCI, multi-cloud on-prem / hybrid serving 
Experience in designing, deploying, supporting, and troubleshooting in complex Linux-based computing environments
Experience in compute/storage/network resource and cost management
Excellent collaboration and troubleshooting skills to build mission-critical systems, and ensure smooth operations and efficient teamwork
The grit and adaptability to solve complex technical challenges that evolve day to day
Familiarity with computational characteristics of accelerators (GPUs, TPUs, and/or custom accelerators), especially how they influence latency and throughput of inference.
Strong understanding or working experience with distributed systems.
Experience in Golang, C++ or other languages designed for high-performance scalable servers).

If some of the above doesn’t line up perfectly with your experience, we still encourage you to apply! If you want to work really hard on a glorious mission with teammates that want the same thing, Cohere is the place for you.

We value and celebrate diversity and strive to create an inclusive work environment for all. We welcome applicants from all backgrounds and are committed to providing equal opportunities. Should you require any accommodations during the recruitment process, please submit an Accommodations Request Form, and we will work together to meet your needs.

Full-Time Employees At Cohere Enjoy These Perks

🤝 An open and inclusive culture and work environment

🧑‍💻 Work closely with a team on the cutting edge of AI research

🍽 Weekly lunch stipend, in-office lunches & snacks

🦷 Full health and dental benefits, including a separate budget to take care of your mental health

🐣 100% Parental Leave top-up for 6 months for employees based in Canada, the US, and the UK

🎨 Personal enrichment benefits towards arts and culture, fitness and well-being, quality time, and workspace improvement

🏙 Remote-flexible, offices in Toronto, New York, San Francisco and London and co-working stipend

✈️ 6 weeks of vacation

Note: This post is co-authored by both Cohere humans and Cohere technology.",[]
"Senior Member of Technical Staff, MLE",Cohere,"Toronto, ON",Hybrid,"About the job
Who are we?

Our mission is to scale intelligence to serve humanity. We’re training and deploying frontier models for developers and enterprises who are building AI systems to power magical experiences like content generation, semantic search, RAG, and agents. We believe that our work is instrumental to the widespread adoption of AI.

We obsess over what we build. Each one of us is responsible for contributing to increasing the capabilities of our models and the value they drive for our customers. We like to work hard and move fast to do what’s best for our customers.

Cohere is a team of researchers, engineers, designers, and more, who are passionate about their craft. Each person is one of the best in the world at what they do. We believe that a diverse range of perspectives is a requirement for building great products.

Join us on our mission and shape the future!

Why this role?

As a Senior Member of Technical Staff on our Applied ML team in NYC or SF, you will work directly with customers to quickly understand their greatest problems and design and implement solutions using Large Language Models.

You’ll apply your problem-solving ability, creativity, and technical skills to close the last-mile gap in Enterprise AI adoption. You’ll be able to deliver products like early startup CTOs/CEOs do and disrupt some of the most important industries and institutions globally!

As a Senior Member Of Technical Staff, You Will

Plan and execute large-group projects that carry through from ideation to production.
Bring cross-functional alignment across engineering, product and other disciplines. 
Mentor a distributed team of engineers in subject matter expertise. 
Identify opportunities and gaps in existing models and strategize what to work on.
Work closely with product teams to develop solutions.
Engage in collaborations with our partner organizations.
Assist our legal teams with preparation of patents on developed IP.
Join us at a pivotal moment, shape what we build and wear multiple hats!

You May Be a Good Fit If You Have

Prior experience in leading ML teams in applied research and production.
Prior experience in setting as well as executing technical direction to build new or to refine existing products.
Prior experience in working cross-discipline in matrixed organizations. 
Proficiency in Python and related ML frameworks such as Tensorflow, TF-Serving, JAX, and XLA/MLIR.
Experience using large-scale distributed training and inference.
Strong mentorship, communication, and problem-solving skills.
A demonstrated passion for applied ML models and products.
Bonus: experience working for B2B companies in the ML space. 
 This is neither an exhaustive nor necessary set of attributes. Even if none of these apply to you, but you believe you will contribute to Cohere, please reach out. We have a wide variety of backgrounds at Cohere.

If some of the above doesn’t line up perfectly with your experience, we still encourage you to apply! If you want to work really hard on a glorious mission with teammates that want the same thing, Cohere is the place for you.

We value and celebrate diversity and strive to create an inclusive work environment for all. We welcome applicants from all backgrounds and are committed to providing equal opportunities. Should you require any accommodations during the recruitment process, please submit an Accommodations Request Form, and we will work together to meet your needs.

Full-Time Employees At Cohere Enjoy These Perks

🤝 An open and inclusive culture and work environment

🧑‍💻 Work closely with a team on the cutting edge of AI research

🍽 Weekly lunch stipend, in-office lunches & snacks

🦷 Full health and dental benefits, including a separate budget to take care of your mental health

🐣 100% Parental Leave top-up for 6 months for employees based in Canada, the US, and the UK

🎨 Personal enrichment benefits towards arts and culture, fitness and well-being, quality time, and workspace improvement

🏙 Remote-flexible, offices in Toronto, New York, San Francisco and London and co-working stipend

✈️ 6 weeks of vacation

Note: This post is co-authored by both Cohere humans and Cohere technology.",[]
"Senior Applied Scientist, Alexa Enterprise Products (AEP)",Amazon,,,"About the job
Description

Are you looking for an opportunity to build an LLM-based enterprise-grade, highly available, large scale solution? Does it excite you to find patterns and build generic, composable solutions to solve complex problems? Are you looking for inventing newer and simpler ways of building solutions? If so, we are looking for you to fill a challenging position in Alexa Enterprise (AE) team. AE brings the power of Alexa voice assistant to enterprise partners in industries such as hospitality and senior living. We tackle pressing challenges like workforce shortage. We are inventing Large Language Models (LLM)-driven interactions to create memorable moments for users while simultaneously boosting partner revenues and reinforcing brand identity. Beyond managed properties, AE extends Alexa's reach to premium third-party devices, seamlessly integrating with household names like Samsung, LG, and Sonos, thus amplifying its impact across diverse ecosystems.

AE team is looking for a passionate, highly skilled and inventive Senior Applied Scientist, with a strong machine learning background, to lead the development and implementation of state-of-the-art ML systems for Alexa Enterprise use cases.

As a Senior Applied Scientist in the team, you will play a critical role in driving the development of conversational assistants, in particular those based on Large Language Models (LLM's), that meet enterprise standards. You will handle Amazon-scale use cases with significant impact on our customers' experiences.

Key job responsibilities

 You will analyze, understand and improve user experiences by leveraging Amazon’s heterogeneous data sources and large-scale computing resources to accelerate advances in artificial intelligence
 You will work on core LLM technologies, including developing best-in-class modeling, prompt optimization algorithms to enable Conversation AI use cases
 Build and measure novel online & offline metrics for personal digital assistants and customer scenarios, on diverse devices and endpoints
 Create, innovate, and deliver deep learning, policy-based learning, and/or machine learning-based algorithms to deliver customer-impacting results
 Perform model/data analysis and monitor metrics through online A/B testing

Basic Qualifications

 3+ years of building machine learning models for business application experience
 PhD, or Master's degree and 6+ years of applied research experience
 Experience programming in Java, C++, Python or related language
 Experience with neural deep learning methods and machine learning

Preferred Qualifications

 Solid Machine Learning background and familiar with SOTA machine learning techniques

Amazon is an equal opportunity employer and does not discriminate on the basis of protected veteran status, disability, or other legally protected status.

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.

The base salary for this position ranges from $195,900/year up to $327,200/year. Salary is based on a number of factors and may vary depending on job-related knowledge, skills, and experience. Amazon is a total compensation company. Dependent on the position offered, equity, sign-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and/or other benefits. Applicants should apply via our internal or external career site.


Company - Amazon Development Centre Canada ULC - K03

Job ID: A3004104",[]
